Ano,Código da Área,Área de Avaliação,Grau acadêmico,Código da IES*,Nome da IES*,Sigla da IES*,Organização Acadêmica*,Categoria Administrativa*,Código do Curso**,Modalidade de Ensino***,Código do Município***,Município do Curso***,Sigla da UF** , Nº de Concluintes Inscritos, Nº de Concluintes Participantes, Nota Bruta - FG, Nota Padronizada - FG, Nota Bruta - CE, Nota Padronizada - CE, Conceito Enade (Contínuo), Concluintes participantes com nota no Enem, Proporção de concluintes participantes com nota no Enem, Nota Bruta - IDD, Nota Padronizada - IDD, Nota Bruta – Organização Didático-Pedagógica, Nota Padronizada - Organização Didático-Pedagógica, Nota Bruta – Infraestrutura e Instalações Físicas, Nota Padronizada - Infraestrutura e Instalações Físicas, Nota Bruta – Oportunidade de Ampliação da Formação, Nota Padronizada - Oportunidade de Ampliação da Formação, Nota Bruta - Mestres, Nota Padronizada - Mestres, Nota Bruta - Doutores, Nota Padronizada - Doutores, Nota Bruta – Regime de Trabalho, Nota Padronizada - Regime de Trabalho, CPC (Contínuo), CPC (Faixa),Observação
2021,904,LETRAS-PORTUGUÊS (LICENCIATURA),Licenciatura,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,113463,Educação a Distância,4205407,Florianópolis,SC,65,60,38.976,2.938,52.228,3.093,3.054,8,0.133,,,5.458,3.167,5.146,3.149,4.143,1.518,1,5,1,5,1,5,3.613,4,
2021,26,DESIGN,Bacharelado,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,116526,Educação Presencial,4205407,Florianópolis,SC,122,97,50.247,4.123,53.695,3.731,3.829,92,0.948,-0.104,2.496,4.745,1.088,4.661,2.443,3.974,1.684,1,5,0.928,4.627,1,5,3.329,4,
2021,1502,QUÍMICA (LICENCIATURA),Licenciatura,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,116536,Educação Presencial,4205407,Florianópolis,SC,36,28,43.050,3.082,56.064,4.356,4.037,14,0.500,3.922,4.114,4.917,1.801,4.867,2.636,4.564,2.121,1,5,0.881,4.406,1,5,3.978,5,
2021,1601,CIÊNCIAS BIOLÓGICAS (BACHARELADO),Bacharelado,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,314218,Educação Presencial,4205407,Florianópolis,SC,39,36,49.144,3.961,55.350,4.271,4.194,32,0.888,0.464,2.661,5.468,3.445,5.133,3.113,4.929,3.378,1,5,0.971,4.809,1,5,3.74,4,
2021,5401,CIÊNCIAS SOCIAIS (BACHARELADO),Bacharelado,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,314221,Educação Presencial,4205407,Florianópolis,SC,81,41,43.482,3.198,49.482,3.621,3.515,29,0.707,0.660,3.182,5.094,2.263,4.973,2.911,4.625,2.547,1,5,0.927,4.069,1,5,3.556,4,
2021,3201,FILOSOFIA (BACHARELADO),Bacharelado,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,314228,Educação Presencial,4205407,Florianópolis,SC,43,19,40.731,2.814,58.942,3.688,3.470,14,0.736,0.384,2.346,5.297,2.934,5.007,2.911,4.72,2.889,1,5,1,5,1,5,3.453,4,
2021,3001,GEOGRAFIA (BACHARELADO),Bacharelado,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,314230,Educação Presencial,4205407,Florianópolis,SC,72,42,40.940,2.717,43.242,2.585,2.618,32,0.761,-0.125,2.163,4.829,1.393,4.667,1.956,4.201,1.311,1,5,0.944,4.583,1,5,2.953,4,
2021,2401,HISTÓRIA (BACHARELADO),Bacharelado,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,314231,Educação Presencial,4205407,Florianópolis,SC,53,30,43.583,2.510,59.483,3.091,2.946,19,0.633,-0.130,2.216,5.325,3.611,5.091,2.991,4.643,2.795,0,0,0,0,0,0,1.855,2,
2021,1501,QUÍMICA (BACHARELADO),Bacharelado,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,314239,Educação Presencial,4205407,Florianópolis,SC,37,31,43.283,3.564,51.825,5.000,4.641,24,0.774,2.842,4.928,4.86,2.001,4.76,1.578,4.59,2.305,1,5,0.942,4.603,1,5,4.38,5,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,1116025,Educação Presencial,4205407,Florianópolis,SC,129,94,45.100,3.460,54.475,3.725,3.659,73,0.776,-0.299,2.342,5.244,2.926,5.015,2.986,4.594,2.62,1,5,0.948,4.74,1,5,3.446,4,
2021,702,MATEMÁTICA (LICENCIATURA),Licenciatura,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,1270371,Educação Presencial,4202404,Blumenau,SC,9,9,44.177,3.602,66.977,4.465,4.249,9,1.000,6.423,4.760,5.76,4.323,5.475,3.8,5.168,3.5,1,5,0.961,4.807,1,5,4.589,5,
2021,1502,QUÍMICA (LICENCIATURA),Licenciatura,585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,1270372,Educação Presencial,4202404,Blumenau,SC,20,19,45.768,3.476,56.557,4.415,4.180,18,0.947,4.442,4.307,5.566,3.719,5.302,3.544,5.028,3.05,1,5,0.965,4.827,1,5,4.35,5,
2021,3002,GEOGRAFIA (LICENCIATURA),Licenciatura,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,14326,Educação Presencial,3304557,Rio de Janeiro,RJ,80,58,49.156,4.296,54.336,3.751,3.887,56,0.965,-1.248,1.976,4.963,1.393,4.997,2.831,4.437,2.2,0.967,4.59,0.836,4.18,1,5,3.116,4,
2021,702,MATEMÁTICA (LICENCIATURA),Licenciatura,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,14328,Educação Presencial,3304557,Rio de Janeiro,RJ,71,61,42.745,3.399,59.998,3.789,3.692,60,0.983,0.251,2.504,4.684,1.28,4.859,2.393,4.551,2.388,0.977,4.831,0.865,4.325,1,5,3.276,4,
2021,1501,QUÍMICA (BACHARELADO),Bacharelado,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,14332,Educação Presencial,3304557,Rio de Janeiro,RJ,63,54,52.111,4.946,49.292,4.587,4.677,53,0.981,0.936,3.387,5.114,2.742,5.018,2.291,4.547,2.216,0.992,4.862,0.909,4.379,1,5,3.893,4,
2021,3202,FILOSOFIA (LICENCIATURA),Licenciatura,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,14346,Educação Presencial,3304557,Rio de Janeiro,RJ,64,42,41.100,2.275,61.757,3.549,3.231,36,0.857,-2.101,2.095,5.024,1.794,4.137,1.305,4.552,2.425,0.984,4.83,0.938,4.692,1,5,3.081,4,
2021,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),Licenciatura,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,14348,Educação Presencial,3304557,Rio de Janeiro,RJ,45,39,46.174,3.230,53.823,3.610,3.515,36,0.923,-0.369,1.728,5.015,1.562,4.333,1.977,4.413,2.39,0.972,4.459,0.945,4.662,1,5,2.992,4,
2021,2001,PEDAGOGIA (LICENCIATURA),Licenciatura,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,14349,Educação Presencial,3304557,Rio de Janeiro,RJ,241,208,38.377,3.634,56.118,4.102,3.985,199,0.956,-0.452,2.263,5.286,2.502,4.428,1.391,4.796,2.724,0.985,4.896,0.914,4.571,1,5,3.342,4,
2021,1601,CIÊNCIAS BIOLÓGICAS (BACHARELADO),Bacharelado,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,23976,Educação Presencial,3304557,Rio de Janeiro,RJ,18,17,51.182,4.247,55.688,4.320,4.301,16,0.941,-0.105,2.406,5.676,4.055,4.938,2.688,5.242,3.853,1,5,1,5,1,5,3.737,4,
2021,1601,CIÊNCIAS BIOLÓGICAS (BACHARELADO),Bacharelado,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,29106,Educação Presencial,3304557,Rio de Janeiro,RJ,14,8,50.412,4.139,55.812,4.337,4.288,8,1.000,1.535,3.141,4.979,2.016,3.946,0.529,4.378,2.544,1,5,1,5,1,5,3.698,4,
2021,1601,CIÊNCIAS BIOLÓGICAS (BACHARELADO),Bacharelado,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,31957,Educação Presencial,3304557,Rio de Janeiro,RJ,38,35,46.305,3.563,56.691,4.463,4.238,32,0.914,0.332,2.602,5.318,3.008,4.452,1.629,4.789,3.166,0.958,4.208,0.958,4.722,1,5,3.543,4,
2021,1601,CIÊNCIAS BIOLÓGICAS (BACHARELADO),Bacharelado,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,31958,Educação Presencial,3304557,Rio de Janeiro,RJ,20,17,51.152,4.243,58.605,4.736,4.612,15,0.882,1.900,3.305,5.414,3.288,4.787,2.359,4.926,3.374,1,5,1,5,1,5,4.028,5,
2021,1601,CIÊNCIAS BIOLÓGICAS (BACHARELADO),Bacharelado,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,31959,Educação Presencial,3304557,Rio de Janeiro,RJ,26,22,52.090,4.374,54.363,4.131,4.192,20,0.909,-0.245,2.343,5.157,2.537,4.335,1.375,4.513,2.748,1,5,0.976,4.844,1,5,3.463,4,
2021,1402,FÍSICA (LICENCIATURA),Licenciatura,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,44363,Educação Presencial,3304557,Rio de Janeiro,RJ,31,24,44.512,3.144,52.075,3.534,3.436,21,0.875,-0.156,2.430,4.768,1.628,4.441,1.786,4.166,1.862,0.953,4.476,0.837,4.186,1,5,3.134,4,
2021,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Bacharelado,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,44892,Educação Presencial,3304557,Rio de Janeiro,RJ,293,207,38.749,3.896,49.773,3.811,3.832,196,0.946,-0.910,2.218,4.91,1.986,4.454,1.269,4.399,2.427,0.937,4.46,0.802,4.01,1,5,3.127,4,
2021,3502,EDUCAÇÃO FÍSICA (LICENCIATURA),Licenciatura,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,44893,Educação Presencial,3304557,Rio de Janeiro,RJ,280,210,41.621,3.931,49.841,3.590,3.675,200,0.952,-0.190,2.457,5.033,2.298,4.728,2.271,4.533,2.611,0.932,4.477,0.756,3.781,1,5,3.224,4,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,44900,Educação Presencial,3304557,Rio de Janeiro,RJ,152,124,52.987,4.447,59.728,4.375,4.393,110,0.887,-0.808,2.160,5.07,2.447,4.305,1.533,4.568,2.576,0.982,4.836,0.953,4.768,1,5,3.412,4,
2021,1502,QUÍMICA (LICENCIATURA),Licenciatura,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,45204,Educação Presencial,3304557,Rio de Janeiro,RJ,74,66,47.345,3.704,52.793,3.965,3.900,59,0.893,0.435,2.819,4.813,1.495,4.845,2.589,4.704,2.401,0.968,4.571,0.863,4.315,1,5,3.433,4,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,63484,Educação a Distância,3304557,Rio de Janeiro,RJ,670,505,41.523,3.012,47.278,2.833,2.878,323,0.639,0.092,2.482,5.057,2.411,4.261,1.443,4.144,1.857,1,5,1,5,1,5,3.244,4,
2021,1402,FÍSICA (LICENCIATURA),Licenciatura,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,63486,Educação a Distância,3304557,Rio de Janeiro,RJ,20,3,48.900,3.676,69.366,5.000,4.669,0,0.000,,,4.934,2.102,4.81,2.547,4.392,2.262,1,5,1,5,1,5,4.409,5,
2021,4004,CIÊNCIA DA COMPUTAÇÃO (BACHARELADO),Bacharelado,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,85783,Educação Presencial,3304557,Rio de Janeiro,RJ,135,122,47.010,3.915,49.539,3.797,3.826,111,0.909,0.177,2.758,4.449,1.452,4.576,1.853,4.428,2.733,0.982,4.785,0.892,4.464,1,5,3.404,4,
2021,4301,MÚSICA (LICENCIATURA),Licenciatura,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,85786,Educação Presencial,3304557,Rio de Janeiro,RJ,50,34,41.261,3.245,52.258,2.892,2.980,27,0.794,-1.375,1.454,5.14,1.88,4.431,1.94,4.631,2.485,0.949,4.368,0.838,4.191,1,5,2.736,3,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,99287,Educação Presencial,3302403,Macaé,RJ,50,43,45.520,3.513,59.179,4.307,4.109,43,1.000,1.491,2.983,5.153,2.674,5.057,3.071,4.705,2.807,0.983,4.845,0.95,4.754,1,5,3.741,4,
2021,2401,HISTÓRIA (BACHARELADO),Bacharelado,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,107716,Educação Presencial,3304557,Rio de Janeiro,RJ,377,297,46.213,2.928,61.049,3.271,3.185,295,0.993,-0.351,2.133,5.188,3.031,4.425,0.78,4.199,1.417,0.984,3.73,0.936,4.55,1,5,3.022,4,
2021,1601,CIÊNCIAS BIOLÓGICAS (BACHARELADO),Bacharelado,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,112584,Educação Presencial,3304557,Rio de Janeiro,RJ,23,21,47.471,3.726,43.319,2.555,2.848,21,1.000,-3.643,0.819,4.968,1.984,4.897,2.598,4.59,2.864,1,5,0.96,4.733,1,5,2.666,3,
2021,1601,CIÊNCIAS BIOLÓGICAS (BACHARELADO),Bacharelado,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,112586,Educação Presencial,3304557,Rio de Janeiro,RJ,33,30,49.950,4.074,46.466,3.004,3.272,30,1.000,-1.548,1.758,5.513,3.579,5.011,2.847,4.936,3.389,0.988,4.779,0.953,4.689,1,5,3.202,4,
2021,26,DESIGN,Bacharelado,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,116842,Educação Presencial,3304557,Rio de Janeiro,RJ,129,95,47.758,3.715,54.581,3.922,3.870,94,0.989,-0.687,2.229,5.175,2.432,3.677,0.565,4.47,2.496,1,5,0.843,4.184,1,5,3.205,4,
2021,1502,QUÍMICA (LICENCIATURA),Licenciatura,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,120924,Educação Presencial,3302403,Macaé,RJ,12,11,51.018,4.235,53.281,4.023,4.076,10,0.909,3.873,4.096,4.82,1.516,4.303,1.458,4.194,1.379,1,5,0.878,4.39,1,5,3.878,4,
2021,1601,CIÊNCIAS BIOLÓGICAS (BACHARELADO),Bacharelado,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,121706,Educação Presencial,3301702,Duque de Caxias,RJ,12,9,45.566,3.459,41.733,2.329,2.612,9,1.000,-1.973,1.568,4.319,0.088,4.35,1.407,3.973,1.929,1,5,0.959,4.731,1,5,2.656,3,
2021,1502,QUÍMICA (LICENCIATURA),Licenciatura,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,123365,Educação a Distância,3304557,Rio de Janeiro,RJ,55,47,43.587,3.160,43.831,2.894,2.960,28,0.595,-0.855,2.339,4.933,1.85,4.459,1.785,3.849,0.687,1,5,1,5,1,5,3.156,4,
2021,3001,GEOGRAFIA (BACHARELADO),Bacharelado,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,314326,Educação Presencial,3304557,Rio de Janeiro,RJ,14,11,47.509,3.727,54.972,4.478,4.291,11,1.000,1.013,2.711,4.735,1.077,5.022,2.841,4.02,0.86,1,5,0.877,4.078,1,5,3.413,4,
2021,3201,FILOSOFIA (BACHARELADO),Bacharelado,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,314346,Educação Presencial,3304557,Rio de Janeiro,RJ,46,22,49.772,4.152,53.240,3.059,3.332,16,0.727,-1.223,1.750,5.363,3.143,4.699,2.223,4.838,3.097,1,5,1,5,1,5,3.203,4,
2021,5401,CIÊNCIAS SOCIAIS (BACHARELADO),Bacharelado,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,314348,Educação Presencial,3304557,Rio de Janeiro,RJ,100,82,42.631,3.070,45.987,3.106,3.097,82,1.000,-1.348,2.442,5.244,2.855,4.628,2.171,4.626,2.547,0.964,3.928,0.892,3.629,1,5,3.074,4,
2021,904,LETRAS-PORTUGUÊS (LICENCIATURA),Licenciatura,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,1114224,Educação Presencial,3304557,Rio de Janeiro,RJ,293,187,43.848,3.585,59.828,3.989,3.888,181,0.967,-0.208,2.089,5.13,2.059,4.667,2.111,4.623,2.419,0.964,4.617,0.848,4.244,1,5,3.187,4,
2021,906,LETRAS-PORTUGUÊS E ESPANHOL (LICENCIATURA),Licenciatura,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,1114225,Educação Presencial,3304557,Rio de Janeiro,RJ,69,44,46.254,3.463,61.870,3.933,3.816,41,0.931,0.815,2.306,5.213,2.374,4.94,2.304,4.922,2.494,0.966,4.694,0.877,4.388,1,5,3.311,4,
2021,905,LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA),Licenciatura,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,1114229,Educação Presencial,3304557,Rio de Janeiro,RJ,106,67,47.870,3.560,59.204,4.605,4.344,65,0.970,0.561,2.704,5.255,2.261,4.568,1.823,4.595,2.477,0.967,4.773,0.901,4.505,1,5,3.546,4,
2021,1601,CIÊNCIAS BIOLÓGICAS (BACHARELADO),Bacharelado,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,1114292,Educação Presencial,3301702,Duque de Caxias,RJ,108,83,43.067,3.109,42.734,2.472,2.631,83,1.000,-1.316,1.863,5.131,2.462,4.793,2.373,4.561,2.82,1,5,0.98,4.869,1,5,3.032,4,
2021,1501,QUÍMICA (BACHARELADO),Bacharelado,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,1125887,Educação Presencial,3304557,Rio de Janeiro,RJ,32,30,43.693,3.628,45.306,3.939,3.861,27,0.900,1.062,3.489,5.21,3.02,5.135,2.614,4.648,2.425,0.99,4.828,0.906,4.357,1,5,3.802,4,
2021,1501,QUÍMICA (BACHARELADO),Bacharelado,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,1125889,Educação Presencial,3302403,Macaé,RJ,46,36,39.250,2.932,31.122,1.631,1.956,36,1.000,0.070,2.687,4.922,2.183,4.716,1.457,4.568,2.26,1,5,0.861,4.045,1,5,2.981,4,
2021,1601,CIÊNCIAS BIOLÓGICAS (BACHARELADO),Bacharelado,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,1180207,Educação Presencial,3302403,Macaé,RJ,37,30,52.696,4.459,55.450,4.286,4.329,29,0.966,2.618,3.627,5.383,3.198,5.291,3.457,4.687,3.011,1,5,0.981,4.878,1,5,4.105,5,
2021,702,MATEMÁTICA (LICENCIATURA),Licenciatura,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,Universidade,Pública Federal,14505,Educação Presencial,2611606,Recife,PE,58,58,39.370,2.919,53.218,3.133,3.079,57,0.982,0.005,2.414,5.185,2.698,5.407,3.645,4.95,3.106,0.967,4.758,0.854,4.274,1,5,3.296,4,
2021,1601,CIÊNCIAS BIOLÓGICAS (BACHARELADO),Bacharelado,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,Universidade,Pública Federal,14506,Educação Presencial,2611606,Recife,PE,102,85,38.948,2.531,45.150,2.817,2.745,84,0.988,-0.752,2.115,5.172,2.582,5.246,3.36,4.685,3.008,0.97,4.432,0.94,4.601,1,5,3.124,4,
2021,1402,FÍSICA (LICENCIATURA),Licenciatura,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,Universidade,Pública Federal,14510,Educação Presencial,2611606,Recife,PE,12,11,49.790,3.784,45.963,2.921,3.137,11,1.000,1.363,2.823,4.905,2.017,5.031,3.002,4.103,1.75,0.976,4.738,0.906,4.534,1,5,3.371,4,
2021,1502,QUÍMICA (LICENCIATURA),Licenciatura,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,Universidade,Pública Federal,14511,Educação Presencial,2611606,Recife,PE,36,30,33.353,1.680,46.176,3.174,2.800,29,0.966,0.015,2.663,5.054,2.207,4.782,2.46,4.507,2.006,1,5,0.945,4.727,1,5,3.29,4,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,Universidade,Pública Federal,14512,Educação Presencial,2611606,Recife,PE,196,160,43.303,3.235,51.795,3.393,3.353,145,0.906,-0.733,2.186,5.353,3.225,5.389,3.751,4.926,3.182,0.988,4.892,0.965,4.829,1,5,3.411,4,
2021,5401,CIÊNCIAS SOCIAIS (BACHARELADO),Bacharelado,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,Universidade,Pública Federal,14513,Educação Presencial,2611606,Recife,PE,76,57,38.654,2.469,38.889,2.060,2.162,52,0.912,-1.068,2.545,5.243,2.852,4.921,2.8,4.468,2.149,1,5,0.916,3.933,1,5,3.071,4,
2021,2402,HISTÓRIA (LICENCIATURA),Licenciatura,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,Universidade,Pública Federal,14514,Educação Presencial,2611606,Recife,PE,70,54,47.520,4.131,60.187,3.850,3.921,50,0.925,0.097,2.834,5.367,2.93,5.113,3.362,4.557,2.632,0.945,4.369,0.837,4.189,1,5,3.561,4,
2021,4005,CIÊNCIA DA COMPUTAÇÃO (LICENCIATURA),Licenciatura,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,Universidade,Pública Federal,43917,Educação Presencial,2611606,Recife,PE,7,6,39.833,3.887,43.133,4.385,4.261,6,1.000,1.951,2.780,5.296,3.076,5.226,3.26,5.023,3.336,1,5,0.925,4.629,1,5,3.747,4,
2021,1402,FÍSICA (LICENCIATURA),Licenciatura,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,Universidade,Pública Federal,88608,Educação a Distância,2611606,Recife,PE,10,7,44.114,3.095,37.328,2.055,2.315,7,1.000,0.594,2.624,5.624,4.07,5.486,3.94,5.469,4.165,1,5,1,5,1,5,3.488,4,
2021,2001,PEDAGOGIA (LICENCIATURA),Licenciatura,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,Universidade,Pública Federal,91975,Educação Presencial,2611606,Recife,PE,20,17,40.258,3.923,54.841,3.936,3.932,17,1.000,0.352,2.573,5.527,3.346,5.409,3.643,4.721,2.584,1,5,0.884,4.423,1,5,3.598,4,
2021,1502,QUÍMICA (LICENCIATURA),Licenciatura,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,Universidade,Pública Federal,101800,Educação Presencial,2613909,Serra Talhada,PE,37,35,35.782,2.031,41.440,2.608,2.464,35,1.000,0.607,2.883,5.342,3.055,5.029,2.975,4.659,2.311,1,5,0.806,4.032,1,5,3.292,4,
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,Universidade,Pública Federal,101830,Educação Presencial,2613909,Serra Talhada,PE,22,20,30.670,1.855,39.205,2.234,2.139,20,1.000,-0.401,2.210,5.269,3.35,5.305,3.5,4.542,2.743,1,5,0.52,2.6,1,5,2.836,3,
2021,1601,CIÊNCIAS BIOLÓGICAS (BACHARELADO),Bacharelado,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,Universidade,Pública Federal,101834,Educação Presencial,2613909,Serra Talhada,PE,41,32,35.484,2.045,39.275,1.979,1.995,32,1.000,-0.879,2.058,4.795,1.479,4.951,2.716,4.315,2.447,1,5,0.868,4.122,1,5,2.796,3,
2021,4005,CIÊNCIA DA COMPUTAÇÃO (LICENCIATURA),Licenciatura,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,Universidade,Pública Federal,113671,Educação a Distância,2611606,Recife,PE,11,10,31.150,2.353,31.990,2.330,2.336,8,0.800,-1.119,1.740,5.249,2.933,5.399,3.648,4.532,2.392,1,5,0.538,2.692,1,5,2.692,3,
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,Universidade,Pública Federal,113687,Educação a Distância,2611606,Recife,PE,21,13,26.492,1.278,34.115,1.333,1.319,12,0.923,-6.281,0.006,3.862,0.171,3.086,0,3.244,0.732,1,5,0.545,2.727,1,5,1.456,2,
2021,906,LETRAS-PORTUGUÊS E ESPANHOL (LICENCIATURA),Licenciatura,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,Universidade,Pública Federal,118382,Educação Presencial,2611606,Recife,PE,53,40,44.800,3.242,44.230,2.266,2.510,37,0.925,-2.168,1.230,5.138,2.12,4.662,1.596,4.717,2.016,0.972,4.745,0.972,4.861,1,5,2.682,3,
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,Universidade,Pública Federal,118420,Educação Presencial,2611606,Recife,PE,75,63,39.588,3.086,48.006,3.793,3.616,61,0.968,0.266,2.461,5.031,2.811,5.086,3.026,4.502,2.68,1,5,0.9,4.5,1,5,3.438,4,
2021,905,LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA),Licenciatura,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,Universidade,Pública Federal,118478,Educação Presencial,2613909,Serra Talhada,PE,75,54,37.385,2.028,45.590,3.098,2.830,53,0.981,-0.029,2.460,5.489,3.12,5.336,3.526,5.143,3.461,1,5,0.869,4.347,1,5,3.326,4,
